Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
TMW Automotive,null,null,null,Automative,null,http://fixthecar.com.au,"Moorooka, Queensland",null,null,https://www.linkedin.com/company/tmw-automotive/,null,46.958995,7.455519,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Alderley Automotive,null,null,null,Automative,null,http://alderleyautomotive.com.au,"Enoggera, Queensland",null,null,https://www.linkedin.com/company/alderley-automotive/,null,-27.425514,153.00258,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Medicar Automotive Solutions,null,null,null,Automative,null,http://medicar.com.au,"Bibra Lake, Western Australia",null,null,https://www.linkedin.com/company/medicar-automotive-solutions/,null,35.851818,-84.241518,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Reflex Automotive Engineering,null,null,null,Automative,null,http://reflexeng.com.au,"Campbellfield, Victoria",null,null,https://www.linkedin.com/company/reflex-automotive-engineering/,null,3.114611,101.638774,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Procheck Automotive,null,Procheck Automotive is an automotive company based out of Australia.,null,Automative,null,http://procheckautomotive.com.au,null,null,null,https://www.linkedin.com/company/procheck-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tassell Automotive,null,null,null,Automative,null,http://tassellautomotive.com.au,"Castle Hill, New South Wales",null,null,https://www.linkedin.com/company/tassell-automotive/,null,42.662667,-104.087459,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Revamp Automotive,null,null,null,Automative,null,http://revampautomotive.com.au,null,null,null,https://www.linkedin.com/company/revamp-automotive/,null,-22.593989,17.076972,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Ravenhall Automotive Services,null,null,null,Automative,null,http://ravenhallautomotive.com.au,"Ravenhall, Victoria",null,null,https://www.linkedin.com/company/ravenhall-automotive-services/,null,36.177378,43.940556,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Kel's Automotive Repairs,null,null,null,Automative,null,null,"Pambula, New South Wales",null,null,https://www.linkedin.com/company/kel's-automotive-repairs/,null,-38.022981,144.415607,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Scase Automotive,null,null,null,Automative,null,http://scaseautomotive.com,null,null,null,https://www.linkedin.com/company/scase-automotive/,null,51.068929,-114.004832,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Kotara Automotive,null,null,null,Automative,null,http://kotaraautomotive.repcoservice.net,"Kotara, New South Wales",null,null,https://www.linkedin.com/company/kotara-automotive/,null,-32.944882,151.69807,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SILVERTHORNE AUTOMOTIVE,null,null,null,Automative,null,http://silverthorne.com.au,"Cromer, New South Wales",null,null,https://www.linkedin.com/company/silverthorne-automotive/,null,39.657615,-106.0896,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Voldat Automotive,null,null,null,Automative,null,http://voldat.com.au,"Moorabbin, Victoria",null,null,https://www.linkedin.com/company/voldat-automotive/,null,43.98613,-92.230336,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Uphill Automotive,null,null,null,Automative,null,http://uphillautomotive.repcoservice.net,"Tamworth, New South Wales",null,null,https://www.linkedin.com/company/uphill-automotive/,null,-0.518874,30.117875,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Lockyer Automotive,null,null,null,Automative,null,http://lockyerautomotive.com.au,null,null,null,https://www.linkedin.com/company/lockyer-automotive/,null,-27.62106,152.234962,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Brian Swain Automotive Kippa-Ring,null,null,null,Automative,null,http://brianswainautomotive.com.au,"Kippa-Ring, Queensland",null,null,https://www.linkedin.com/company/brian-swain-automotive-kippa-ring/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Extrem Exhaust and Automotive,null,null,null,Automative,null,null,"Penrith, New South Wales",null,null,https://www.linkedin.com/company/extrem-exhaust-and-automotive/,null,-26.631847,152.953431,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
C.P Automotive,null,null,null,Automative,null,http://cpauto.com.au,null,null,null,https://www.linkedin.com/company/c-p-automotive/,null,51.064711,-113.983071,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Motson S Automotive Service,null,null,null,Automative,null,http://motsons.com.au,"Coopers Plains, Queensland",null,null,https://www.linkedin.com/company/motson-s-automotive-service/,null,36.177378,43.940556,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tunemaster Mobile Automotive Services,null,null,null,Automative,null,http://tunemaster.com.au,"Rothwell, Queensland",null,null,https://www.linkedin.com/company/tunemaster-mobile-automotive-services/,null,61.599822,-149.504909,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Jervis Bay Automotive,null,null,null,Automative,null,null,"Vincentia, New South Wales",null,null,https://www.linkedin.com/company/jervis-bay-automotive/,null,-35.13333,150.7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
East Lismore Automotive,null,null,null,Automative,null,null,"East Lismore, New South Wales",null,null,https://www.linkedin.com/company/east-lismore-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Hartrick European Automotive,null,null,null,Automative,null,http://hartrickeuropeanauto.com.au,"Surrey Hills, Victoria",null,null,https://www.linkedin.com/company/hartrick-european-automotive/,null,42.915885,-71.364238,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GLENN SNELSON AUTOMOTIVE,null,null,null,Automative,null,http://glennsnelsonautomotive.com,null,null,null,https://www.linkedin.com/company/glenn-snelson-automotive/,null,39.591607,-122.392228,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Mike Eddes Automotive,null,null,null,Automative,null,null,"Alexandria, New South Wales",null,null,https://www.linkedin.com/company/mike-eddes-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Speedmaster ™,null,"Our Vision | Speedmaster, trusted and respected for its people and its products. Globally.Our Mission | Speedmaster creates unique & distinctive DNA items inspired by the blend of old and new technology. Its empowered work forced drives innovation not only in the products it sells but with the way it goes about doing it.Speedmaster has become a leader in its field, built on a long term consistency of being a specialist in aftermarket automotive components. The team has shared all the finest moments in the numerous accolades for its people, its products, and its approach. Speedmaster is also one of the rare companies to produce its own products, where majority items are entirely developed and manufactured in its workshops. The ultimate token of precision, Speedmaster is the world’s only major parts manufacturer to equip cars from Standard replacement to Top Fuel Dragsters. In 1979, the company was founded with Pete’s Performance, which was a small workshop. It began by building engines for customers as a hobby, and it has now grown to include selling, assembling, manufacturing and racing high performance engine parts. Over the years, the company has grown into a worldwide high performance powerhouse. Growing from a one-man bricks-and-mortar business; to now a supply chain in which entails more than 400+ people all across the world. Today, Pete’s Performance has evolved into the internationally known Speedmaster: which has distribution centres and offices is Sydney, Los Angeles and Shanghai.",null,Automative,201-500 employees,https://speedmaster79.com,"Rialto, CA",Sole Proprietorship,1979,https://www.linkedin.com/company/speedmaster79/,null,48.039763,14.005045,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Toyo Tyre & Rubber Australia,"Level 2, 137-147 Airds Rd, Minto, NSW 2566, AU","Tyre Division
For over 40 years, Toyo has delivered class-leading tyres that are extensively tested and built to perform in Australia’s uniquely demanding conditions, both on and off road.

We are committed to the Japanese tradition of precision in design and manufacturing to deliver the optimum levels of tyre performance, quality and value. 

Rubber Division
Toyo Rubber Products is the leader in rubber manufacturing with Australia’s specialist custom compounding facility. Toyo’s commitment to the future of Australia’s rubber industry continues with recent investments in a world-class manufacturing facility in Minto, New South Wales. 

Auto Parts Division
Toyo has a long history as an original equipment manufacturer (OEM) of anti-vibration parts to the Australian and export automotive industries. With our kan-ban driven order / manufacture process and extensive in-house testing facility, we can provide a quality solution to your needs.",null,Automative,51-200 employees,http://www.toyotires.com.au,"Minto, NSW",Privately Held,null,https://www.linkedin.com/company/toyo-tyre-&-rubber-australia/,null,37.378862,-121.949236,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
